# range -128..128
# sum of line must not exceed the range!

# This is Catmull-Rom with 20% Scanlines

# horizontal coefficients
  0, 128,   0,   0
 -4, 127,   5,  -0
 -6, 123,  12,  -1
 -8, 118,  20,  -2
 -9, 111,  29,  -3
 -9, 103,  39,  -4
 -9,  93,  50,  -6
 -9,  83,  61,  -7
 -8,  72,  72,  -8
 -7,  61,  83,  -9
 -6,  50,  93,  -9
 -4,  39, 103,  -9
 -3,  29, 111,  -9
 -2,  20, 118,  -8
 -1,  12, 123,  -6
 -0,   5, 127,  -4


# vertical coefficients
   0, 128,   0,   0
   0, 127,   1,   0
   0, 123,   1,   0
   0, 116,   3,   0
   0, 108,   6,   0
   0,  96,  12,   0
   0,  83,  21,   0
   0,  67,  35,   0
   0,  51,  51,   0
   0,  35,  67,   0
   0,  21,  83,   0
   0,  12,  96,   0
   0,   6, 108,   0
   0,   3, 116,   0
   0,   1, 123,   0
   0,   1, 127,   0




