# range -128..128
# sum of line must not exceed the range!

# This is Catmull-Rom with 25% scanlines

# horizontal coefficients
  0, 128,   0,   0
 -4, 127,   5,  -0
 -6, 123,  12,  -1
 -8, 118,  20,  -2
 -9, 111,  29,  -3
 -9, 103,  39,  -4
 -9,  93,  50,  -6
 -9,  83,  61,  -7
 -8,  72,  72,  -8
 -7,  61,  83,  -9
 -6,  50,  93,  -9
 -4,  39, 103,  -9
 -3,  29, 111,  -9
 -2,  20, 118,  -8
 -1,  12, 123,  -6
 -0,   5, 127,  -4


# vertical coefficients
   0, 128,   0,   0
   0, 127,   1,   0
   0, 123,   1,   0
   0, 116,   2,   0
   0, 107,   5,   0
   0,  95,  10,   0
   0,  81,  19,   0
   0,  65,  33,   0
   0,  48,  48,   0
   0,  33,  65,   0
   0,  19,  81,   0
   0,  10,  95,   0
   0,   5, 107,   0
   0,   2, 116,   0
   0,   1, 123,   0
   0,   1, 127,   0




